arrest_stats_id,team,team_name,team_preffered_name,team_city,team_conference,team_division,name,position,position_name,position_type,category,crime_category,description,outcome,season,arrestseasonstate,month,day,day_of_week
8,ATL,Falcons,Atlanta Falcons,Atlanta,NFC,South,Prince Shembo,LB,Linebacker,D,Animal cruelty,Other,"Accused of killing ex-girlfriend's Yorkie dog, which showed extensive injuries. Charged with felony aggravated animal cruelty.","Pleaded guilty to misdemeanor cruelty charge, $1,000 fine, community service. Released by team same day.",2015,OffSeason,5,29,Friday
73,ATL,Falcons,Atlanta Falcons,Atlanta,NFC,South,Roddy White,WR,Wide Receiver,O,Failure to Appear,License / Traffic,"Pulled over for speeding in Georgia, accused of failing to appear on illegal window tint charge from a year earlier.",Resolution undetermined.,2014,OffSeason,2,18,Tuesday
87,ATL,Falcons,Atlanta Falcons,Atlanta,NFC,South,Jason Snelling,FB,Fullback,O,Drugs,Drugs,"Pulled over for traffic violation, accused of marijuana possession of less than one ounce, no registration.",Resolution undetermined.,2013,InSeason,11,15,Friday
120,ATL,Falcons,Atlanta Falcons,Atlanta,NFC,South,William Moore,S,Safety,D,Domestic violence,Domestic Violence,"Accused of grabbing woman by shoulder in dispute, charged with simple battery.",Resolution undetermined.,2013,OffSeason,4,18,Thursday
220,ATL,Falcons,Atlanta Falcons,Atlanta,NFC,South,William Moore,S,Safety,D,License,License / Traffic,"Accused of speeding, driving with a suspended license and failure to appear in court for a previous ticket.",Resolution undetermined.,2011,OffSeason,4,19,Tuesday
151,ATL,Falcons,Atlanta Falcons,Atlanta,NFC,South,Michael Turner,RB,Running Back,O,DUI,DUI,Charged with drunk driving just hours after scoring a touchdown in a win against Denver on Monday night.,Resolution undetermined.,2012,InSeason,9,18,Tuesday
293,ATL,Falcons,Atlanta Falcons,Atlanta,NFC,South,Jonathan Babineaux,DT,Defensive Tackle,D,Drugs,Drugs,"Pulled over for a traffic violation in Gwinnett County, Ga., accused of marijuana possession.","Pleaded no contest in misdemeanor plea deal, $1,500 fine, one year of probation.",2009,InSeason,12,10,Thursday
468,ATL,Falcons,Atlanta Falcons,Atlanta,NFC,South,Jonathan Babineaux,DT,Defensive Tackle,D,Animal abuse,Other,Accused of killing girlfriend's pit bull in Georgia.,Charge dropped after investigation determined it was self-defense.,2007,OffSeason,2,19,Monday
295,ATL,Falcons,Atlanta Falcons,Atlanta,NFC,South,Eric Weems,WR,Wide Receiver,O,DUI,DUI,"Pulled over in Dekalb County, Georgia, accused of drunk driving.",Resolution undetermined.,2009,InSeason,11,16,Monday
313,ATL,Falcons,Atlanta Falcons,Atlanta,NFC,South,Quinn Ojinnaka,OT,Offensive Tackle,O,Domestic violence,Domestic Violence,"Accused of tossing his wife down the stairs and throwing her out of the house after an argument over him contacting a girl on Facebook in Gwinnett County, Ga.",Diversion program. NFL suspended one game.,2009,OffSeason,5,26,Tuesday
354,ATL,Falcons,Atlanta Falcons,Atlanta,NFC,South,Lawyer Milloy,S,Safety,D,DUI,DUI,"Accused of drunk driving, speeding after game in Atlanta.",Resolution undetermined.,2008,InSeason,9,15,Monday
369,ATL,Falcons,Atlanta Falcons,Atlanta,NFC,South,Daren Stone,S,Safety,D,DUI,DUI,Suspected of drunk driving in downtown Atlanta.,Resolution undetermined.,2008,OffSeason,6,15,Sunday
378,ATL,Falcons,Atlanta Falcons,Atlanta,NFC,South,Michael Boley,LB,Linebacker,D,Domestic violence,Domestic Violence,"Accused of becoming physical with wife during argument at home in Dacula, Ga.",Diversion program. NFL suspension of one game.,2008,OffSeason,5,3,Saturday
432,ATL,Falcons,Atlanta Falcons,Atlanta,NFC,South,Michael Vick,QB,Quarterback,O,Dogfighting,Other,Grand jury indicted him and three others as part of criminal dogfighting enterprise.,"Pleaded guilty, 23-month jail sentence. He served 19 months. NFL suspension until 2009.",2007,OffSeason,7,17,Tuesday
466,ATL,Falcons,Atlanta Falcons,Atlanta,NFC,South,Michael Vick,QB,Quarterback,O,Trespassing,Other,Accused of fishing in a private lake in Virginia.,Charged dropped.,2007,OffSeason,2,27,Tuesday
444,ATL,Falcons,Atlanta Falcons,Atlanta,NFC,South,Jimmy Williams,CB,Cornerback,D,Drugs,Drugs,Accused by state police of marijuana possession in Virginia.,"Found guilty, license suspended six months, $146 in costs paid.",2007,OffSeason,6,2,Saturday
567,ATL,Falcons,Atlanta Falcons,Atlanta,NFC,South,Rod Coleman,DT,Defensive Tackle,D,Disorderly conduct,Alcohol / Disorderly,"Pulled over for speeding in DeKalb, Ga., accused of getting irritated at police and asking, ""Do you know who I am? I play for the Falcons.""","Pleaded no contest to disorderly conduct, $1,000 fine, six months of probation.",2005,OffSeason,7,15,Friday
602,ATL,Falcons,Atlanta Falcons,Atlanta,NFC,South,Matt Schaub,QB,Quarterback,O,Assault,Assault / Battery,Accused of being one of three men to assault a man in Virginia outside a campus restaurant.,Acquitted by judge.,2004,InSeason,11,6,Saturday
641,ATL,Falcons,Atlanta Falcons,Atlanta,NFC,South,Juran Bolden,CB,Cornerback,D,"Theft, drugs",Theft / Burglary,"Accused of driving stoken 2000 GMC Denali vehicle, possession of marijuana in Atlanta.","Pleaded no contest to felony possession of stolen vehicle, misdemeanor stolen tags, three years probation, $3,000.",2003,InSeason,10,11,Saturday
930,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Odell Beckham,WR,Wide Receiver,O,Battery,Assault / Battery,Accused of slapping the buttocks of a police officer in the LSU locker room in New Orleans after LSU championship victory.,Resolution Undetermined.,2020,OffSeason,1,16,Thursday
899,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Antonio Callaway,WR,Wide Receiver,O,Drugs,Drugs,"Pulled over for traffic violation in Ohio, accused of marijuana possession and driving with suspended license.",Resolution Undetermined.,2018,OffSeason,8,5,Sunday
870,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,T.Y. McGill,DT,Defensive Tackle,D,Drugs,Drugs,"Accused of marijuana possession at a hotel in Charlotte, NC.",Resolution Undetermined.,2017,OffSeason,9,1,Friday
824,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Alvin Bailey,OG,Offensive Guard,O,DUI,DUI,Accused of operating a vehicle under the influence of alcohol and having drug paraphernalia in his car after returning from game in Miami.,"Pleaded no contest, found guilty, three-day intervention program. NFL suspended him two games.",2016,InSeason,9,26,Monday
849,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Johnny Manziel,QB,Quarterback,O,Domestic violence,Domestic Violence,Former girlfriend accused him of striking her after leaving a bar in Dallas. Grand jury indicted him on misdemeanor charge in April 2016.,"Diversion program, anger counseling. Team released him in March.",2016,OffSeason,1,30,Saturday
806,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Armonty Bryant,LB,Linebacker,D,Drugs,Drugs,Accused of illegally possessing Adderrall after failing to produce a prescription for it in traffic stop with teammate De'Ante Saunders.,"Pleaded guilty to misdemeanor drug charge, 68-day probation, $1,000 fine.",2015,InSeason,12,25,Friday
114,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Armonty Bryant,DE,Defensive End,D,DUI,DUI,"Accused of drunken driving in Ada, Okla. Blood-alcohol content of .098.","Pleaded no contest, $1,136 in fines and court costs, one-year deferred sentence.",2013,OffSeason,5,3,Friday
52,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Josh Gordon,WR,Wide Receiver,O,DUI,DUI,"Accused of driving while impaired after being pulled over for speeding in Raleigh, N.C.","Pleaded guilty, 60-day suspended sentence, $390 in fines and costs. NFL suspended for season, then reduced to 10 games.",2014,OffSeason,7,5,Saturday
76,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Davone Bess,WR,Wide Receiver,O,Assault,Assault / Battery,"Accused of assaulting a law enforcement officer and disorderly conduct after bizarre behavior at airport in Fort Lauderdale, Fla.","Pleaded no contest to resisting arrest and disorderly conduct, required to write apology to officer.",2014,OffSeason,1,17,Friday
105,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Ausar Walcott,LB,Linebacker,D,Attempted murder,Other,Turned himself in after allegedly punching man in head outside night club.,"Pleaded not guilty, case pending. Released by team.",2013,OffSeason,6,25,Tuesday
121,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Quentin Groves,LB,Linebacker,D,Solicitation,Other,Accused of responding to sex-for-hire advertisement in prostitution sting.,"Pleaded no contest, apologized, paid $365.",2013,OffSeason,4,17,Wednesday
122,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Greg Little,WR,Wide Receiver,O,Reckless driving,License / Traffic,Accused of drag racing after one-car crash involving his 2011 Audi. He left about 40 yards of brake tracks after driving 127 mph.,"Convicted of failure to stop, $350 fine, $201 in court costs.",2013,OffSeason,4,13,Saturday
166,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Kiante Tripp,DT,Defensive Tackle,D,"Burglary, gun",Gun,Arrested in Georgia on suspicion of felony burglary after allegedly having gun and threatening people in an apartment.,Resolution undetermined.,2012,OffSeason,7,1,Sunday
254,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Gerard Lawson,DB,Defensive Back,D,DUI,DUI,Cited with suspicion of driving under the influence after hitting a parked car and leaving the scene.,"Pleaded no contest and sentenced to one year of probation, 72 hours of an alternative to jail program, 20 hours of community work service and $500 fine. Also had license suspended for six months.",2010,OffSeason,8,8,Sunday
261,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Robaire Smith,DE/DT,Defensive End / Tackle,D,Gun,Gun,"Charged for November 2009 incident of possessing a firearm (Belgian 5.7) in Flint (Mich.) Bishop Airport, in his bag",Resolution undetermined.,2010,OffSeason,7,1,Thursday
274,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Chris Jennings,RB,Running Back,O,Assault,Assault / Battery,Accused of hitting a bouncer outside a Cleveland nightclub.,Never charged.,2010,OffSeason,4,17,Saturday
277,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Shaun Rogers,DT,Defensive Tackle,D,Gun,Gun,Charged at Cleveland Hopkins International Airport on felony count for carrying a handgun in his carry-on bag.,"Diversion program of 12 months, 10-hour weapons course, 40 hours community service, NFL fine.",2010,OffSeason,4,1,Thursday
252,NYJ,Jets,New York Jets,New York,AFC,East,Braylon Edwards,WR,Wide Receiver,O,DUI,DUI,Pulled over at 5:15 a.m. because police say his windows were too tinted; smelled of alcohol and blood-alcohol measured .16,"Pleaded guilty to misdemeanor. Deal included $500 fine, driver's license suspended for six months, entered into substance-abuse program.",2010,InSeason,9,21,Tuesday
297,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Braylon Edwards,WR,Wide Receiver,O,Assault,Assault / Battery,Charged with assault after allegedly punching a friend of LeBron James inside a Cleveland nightclub.,"Pleaded no contest to aggravated disorderly conduct, 180-day suspended sentence, $1,000 fine.",2009,InSeason,10,26,Monday
387,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Kenny Wright,CB,Cornerback,D,Drugs,Drugs,"Accused of evading arrest by trying to outrun police in Texas, misdemeanor marijuana possession.",Resolution undetermined. Cut by team a month after arrest.,2008,OffSeason,4,3,Thursday
395,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Kenny Wright,CB,Cornerback,D,Drugs,Drugs,"Pulled over for speeding in Texas, charged with misdemeanor marijuana possession.",Resolution undetermined.,2008,OffSeason,3,1,Saturday
427,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Leigh Bodden,CB,Cornerback,D,Resisting arrest,Other,"Accused of failing to comply with police at Cleveland airport. Police said he drove backward on one-way street, resisted arrest and argued..",Acquitted.,2007,OffSeason,9,5,Wednesday
443,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Mike Mason,WR,Wide Receiver,O,Disorderly conduct,Alcohol / Disorderly,"Accused of resisting arrest, disorderly conduct after not heeing police orders to leave club at closing time in Cleveland. Shocked with stun gun.",Resolution undetermined.,2007,OffSeason,6,16,Saturday
525,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Reuben Droughns,RB,Running Back,O,Domestic violence,Domestic Violence,Accused of shoving his wife to the ground and locking her outside at his home near Denver.,Charge dropped.,2006,OffSeason,5,12,Friday
554,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Reuben Droughns,RB,Running Back,O,DUI,DUI,"Pulled over in Ohio, accused of speeding, failing breath test and drunk driving. Blood-alcohol measured at .08.",Acquitted at trial.,2005,InSeason,11,1,Tuesday
81,NYJ,Jets,New York Jets,New York,AFC,East,Kellen Winslow Jr.,TE,Tight End,O,Drugs,Drugs,Accused of possession of synthetic marijuana after police responded to a complaint of him in a parked car outside a Target store in New Jersey on Nov. 19.,Diversion program.,2013,OffSeason,12,30,Monday
579,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Kellen Winslow Jr.,TE,Tight End,O,Reckless driving,License / Traffic,"Accused of disregarding safety in motorcycle accident near his home. He tore up his knee in the accident, causing him to miss the season.","Pleaded no contest to a misdemeanor charge, fined.",2005,OffSeason,5,20,Friday
601,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Paul Zukauskas,OG,Offensive Guard,O,DUI,DUI,"Pulled over in Ohio, accused of drunk driving and failing sobriety tests.",Acquitted. NFL suspended him one game.,2004,InSeason,11,16,Tuesday
638,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,William Green,RB,Running Back,O,"DUI, drugs",DUI,"Pulled over, accused of drunk driving and having a bag of marijuana in his car. Blood-alcohol measured at .165.","Convicted, sentenced to three days in jail in February. NFL suspension of four games.",2003,InSeason,10,27,Monday
684,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Darren Hambrick,LB,Linebacker,D,Theft,Theft / Burglary,"Accused of felony grand theft after he cashed a $5,682 check from the Carolina Panthers, then said he never received it and cashed the reissued check.","Pleaded no contest, 20 hours of community service, one year of probation.",2002,InSeason,10,7,Monday
724,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,O.J. Santiago,TE,Tight End,O,Drugs,Drugs,"Police searched teammate Gerard Warren's car and found marijuana, which they said belonged to Santiago.","Guilty of disorderly conduct, $366 fine.",2001,InSeason,12,7,Friday
726,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Gerard Warren,DT,Defensive Tackle,D,Gun,Gun,Accused of carrying an unlicensed gun after police spotted a holster in his Suburban parked outside a nightclub party for Plaxico Burress.,"Pleaded guilty to misdemeanor gun charge, one year of probation.",2001,InSeason,11,20,Tuesday
727,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Lamar Chapman,CB,Cornerback,D,Drugs,Drugs,"Pulled over as passenger in Mike Sellers' car, accused of marijuana and cocaine possession.",Pleaded guilty to possession of drug paraphernalia.,2001,InSeason,11,19,Monday
755,CLE,Browns,Cleveland Browns,Cleveland,AFC,North,Jeremiah Pharms,LB,Linebacker,D,"Theft, gun",Gun,"Accused of stealing $1,500 worth of marijuana and shooting a drug dealer in Seattle in 2000. He was charged with the crime two weeks after getting drafted.","Pleaded no contest, 41 months in prison.",2001,OffSeason,5,1,Tuesday
477,CIN,Bengals,Cincinnati Bengals,Cincinnati,AFC,North,Deltha O'Neal,CB,Cornerback,D,DUI,DUI,"Pulled over at checkpoint near Cincinnati, he was accused of drunken driving.","Pleaded guilty to reckless driving, $250 fine, $1,000 to MADD, three years of probation.",2006,InSeason,12,9,Saturday
838,CHI,Bears,Chicago Bears,Chicago,NFC,North,Deiondre' Hall,CB,Cornerback,D,Disorderly conduct,Alcohol / Disorderly,"Accused of disorderly conduct, public intoxication and interference outside bar in Cedar Falls, Iowa.",Resolution undetermined.,2017,OffSeason,3,26,Sunday
131,CHI,Bears,Chicago Bears,Chicago,NFC,North,J'Marcus Webb,OT,Offensive Tackle,O,Drugs,Drugs,"Charged with possession of a controlled substance, marijuana and paraphernalia in Pulaski County, Ill.",Charges dropped.,2013,OffSeason,2,24,Sunday
788,GB,Packers,Green Bay Packers,Green Bay,NFC,North,De'Mond Parker,RB,Running Back,O,Drugs,Drugs,Accused of marijuana possession near Chicago after police investigated loud music coming from his parked car.,Diversion program. Charge dropped in exchange for drug program.,2000,OffSeason,4,1,Saturday
